held_out_session,model,target,condition,ccc,pearson_r,mse,rmse,pred_dispersion
15,RidgeCV,valence,lag_0,-0.010502760348263765,-0.020206209307913538,0.2736764258561655,0.5231409235150367,0.2867353024434533
15,SVR,valence,lag_0,-0.0024908855714839417,-0.04650421551217342,0.24794117032765275,0.4979369140038251,0.026983130925808535
15,XGBoost,valence,lag_0,0.0060381733140259615,0.008869810700419754,0.2898349390064555,0.5383632036148603,0.40432903332152653
15,CatBoost,valence,lag_0,-0.11629803680677545,-0.15020979343954494,0.33967493786670955,0.5828163843499164,0.47986618855757485
15,CatBoostOptuna,valence,lag_0,-0.028435888863983332,-0.06314006592090496,0.27291674976186,0.5224143468185574,0.24343185937749587
15,Ensemble,valence,lag_0,-0.0484367152280067,-0.11483009063864145,0.27060508158592755,0.5201971564569798,0.22175599767299756
16,MeanBaseline,arousal,lag_0,0.0,,1.706436366213152,1.3063063829795643,7.014098884166733e-16
16,RidgeCV,arousal,lag_0,-0.15141961345273358,-0.43593459091107056,2.1455835242566175,1.4647810499377092,0.2018301039179556
16,SVR,arousal,lag_0,-0.3239352357008724,-0.4333081045678412,2.754453870621522,1.6596547444036431,0.48500194507940697
16,XGBoost,arousal,lag_0,0.041203323450325464,0.13860940716247905,1.6085930403488231,1.2683032130956788,0.15551509360384438
16,CatBoost,arousal,lag_0,-0.041853707562321256,-0.23904738560722374,1.8727869035374898,1.3684980465961543,0.09813973896938456
16,CatBoostOptuna,arousal,lag_0,-0.0068782032616191225,-0.21003737209315165,1.7735677500792595,1.3317536371563847,0.017987160617556997
16,Ensemble,arousal,lag_0,-0.1838551907794244,-0.46224435134255354,2.1618122716915575,1.4703102637510077,0.22648373441688352
16,MeanBaseline,valence,lag_0,0.0,,0.5430348591339826,0.7369089897225998,0.0
16,RidgeCV,valence,lag_0,0.01718400530945381,0.0340934773174597,0.5732480071705435,0.7571314332205099,0.2723799588259825
16,SVR,valence,lag_0,-0.0376034682838571,-0.14399443447431692,0.5739600559245801,0.7576015152602191,0.13383945626928292
16,XGBoost,valence,lag_0,0.11723089844636787,0.2753447151381613,0.505450613356782,0.7109504999342654,0.22586485800533068
16,CatBoost,valence,lag_0,0.0577860754643676,0.19742438485960445,0.5199205527711718,0.7210551662467801,0.14964478511197907
16,CatBoostOptuna,valence,lag_0,0.04622921017118757,0.217756968015196,0.5233449859812471,0.7234258676472989,0.10792950251569387
