held_out_session,model,target,condition,ccc,pearson_r,mse,rmse,pred_dispersion
2,SVR,arousal,random_dyad,0.1206951090851468,0.1668297030485954,1.3780900316101847,1.1739207944363983,1.1729610564552198
2,CatBoost,arousal,random_dyad,0.0630081018199686,0.0909746553571418,0.5262993340881847,0.7254649089295668,0.4024409431337321
2,Ensemble,arousal,random_dyad,0.12811746003582,0.1674112723704583,1.6090955332299413,1.2685012941380631,1.4610889878209616
2,MeanBaseline,valence,circ_shift,-1.0981431803414314e-30,,0.0180881732399621,0.1344922794808764,3.312561074300132e-15
2,RidgeCV,valence,circ_shift,0.0053326442563792,0.0104169400186643,0.0204706063123142,0.1430755266015618,0.2930978554038367
2,SVR,valence,circ_shift,-3.303921010351446e-05,-0.0997064890974134,0.0179861651973351,0.1341125094737068,0.0001658012542702
2,CatBoost,valence,circ_shift,-0.0096262550427053,-0.0221724364863415,0.0197869518555641,0.1406661005913084,0.2367116082756841
2,Ensemble,valence,circ_shift,-0.0014083140270148,-0.0051174371880396,0.018688451932955,0.1367057128760719,0.1428783643134474
2,MeanBaseline,valence,label_ar_combined,0.0,,0.0185519584457585,0.1362055742095694,0.0
2,RidgeCV,valence,label_ar_combined,0.3097968366393889,0.4488945276914318,0.0148342472348638,0.1217959245412744,0.4007807172565369
2,SVR,valence,label_ar_combined,0.5004625346870422,0.5178655596374466,0.0148148148146849,0.1217161238895033,0.774405245358272
2,CatBoost,valence,label_ar_combined,0.3231197394693285,0.4650431817046717,0.0145950885914653,0.120810134473335,0.404809483279114
2,Ensemble,valence,label_ar_combined,0.4062362859574615,0.5021517231983128,0.0138697093310665,0.1177697301137544,0.510602626730607
2,MeanBaseline,valence,label_ar_own,0.0,,0.0185519584457585,0.1362055742095694,0.0
2,RidgeCV,valence,label_ar_own,0.2951048787393041,0.4265567238102176,0.0151646482185333,0.1231448261947427,0.4021545769196964
2,SVR,valence,label_ar_own,0.5004625346898176,0.517865559637817,0.0148148148148168,0.1217161238900451,0.7744052453732122
2,CatBoost,valence,label_ar_own,0.3062566369670644,0.4409166368314535,0.0149536490210179,0.1222851136525537,0.4045413764502097
2,Ensemble,valence,label_ar_own,0.3959349109678984,0.4882106414371369,0.014133941713529,0.1188862553600247,0.512721698383069
2,MeanBaseline,valence,label_ar_partner,0.0,,0.0185519584457585,0.1362055742095694,0.0
2,RidgeCV,valence,label_ar_partner,0.0412160028836459,0.2514450484956055,0.0178892275271173,0.1337506169223803,0.082637882037987
2,SVR,valence,label_ar_partner,-4.9036659506613996e-14,-0.010123717059369,0.0185185185185194,0.1360827634879577,2.423665615925641e-12
